shortwave_radiation,direct_radiation,diffuse_radiation,temperature_2m,windspeed_10m,date
0.0,0.0,0.0,9.5,26.2,2023-03-13 01:00:00
0.0,0.0,0.0,10.1,28.5,2023-03-13 02:00:00
0.0,0.0,0.0,10.8,30.4,2023-03-13 03:00:00
0.0,0.0,0.0,11.5,32.6,2023-03-13 04:00:00
0.0,0.0,0.0,11.6,33.7,2023-03-13 05:00:00
0.0,0.0,0.0,11.6,34.8,2023-03-13 06:00:00
4.0,0.0,4.0,11.5,34.2,2023-03-13 07:00:00
18.0,0.0,18.0,11.6,34.1,2023-03-13 08:00:00
85.0,0.0,85.0,12.4,36.2,2023-03-13 09:00:00
229.0,205.7,134.0,13.3,33.4,2023-03-13 10:00:00
421.0,525.1,140.0,14.4,40.1,2023-03-13 11:00:00
430.0,523.5,132.0,15.7,41.1,2023-03-13 12:00:00
491.0,626.6,139.0,15.8,39.9,2023-03-13 13:00:00
445.0,639.1,117.0,15.4,39.6,2023-03-13 14:00:00
330.0,517.5,109.0,14.9,36.2,2023-03-13 15:00:00
258.0,605.1,71.0,14.3,33.7,2023-03-13 16:00:00
124.0,478.2,44.0,13.1,29.5,2023-03-13 17:00:00
13.0,61.1,8.0,12.3,24.9,2023-03-13 18:00:00
0.0,0.0,0.0,11.8,23.2,2023-03-13 19:00:00
0.0,0.0,0.0,11.5,20.2,2023-03-13 20:00:00
0.0,0.0,0.0,10.7,18.5,2023-03-13 21:00:00
0.0,0.0,0.0,10.3,20.6,2023-03-13 22:00:00
0.0,0.0,0.0,10.4,23.7,2023-03-13 23:00:00
0.0,0.0,0.0,10.1,22.7,2023-03-14 00:00:00
0.0,0.0,0.0,10.1,26.3,2023-03-14 01:00:00
0.0,0.0,0.0,9.7,29.0,2023-03-14 02:00:00
0.0,0.0,0.0,9.3,25.7,2023-03-14 03:00:00
0.0,0.0,0.0,9.2,26.0,2023-03-14 04:00:00
0.0,0.0,0.0,9.1,25.5,2023-03-14 05:00:00
0.0,0.0,0.0,8.5,22.7,2023-03-14 06:00:00
5.0,0.0,5.0,7.9,23.1,2023-03-14 07:00:00
23.0,0.0,23.0,7.2,18.2,2023-03-14 08:00:00
67.0,5.5,65.0,5.6,21.5,2023-03-14 09:00:00
90.0,6.4,87.0,5.5,24.6,2023-03-14 10:00:00
101.0,3.7,99.0,5.1,20.6,2023-03-14 11:00:00
132.0,5.2,129.0,7.0,24.8,2023-03-14 12:00:00
528.0,698.1,132.0,7.3,25.8,2023-03-14 13:00:00
424.0,420.4,206.0,7.2,24.3,2023-03-14 14:00:00
306.0,305.4,174.0,6.6,23.5,2023-03-14 15:00:00
174.0,108.3,140.0,6.0,21.8,2023-03-14 16:00:00
93.0,98.8,76.0,5.4,16.6,2023-03-14 17:00:00
15.0,47.5,11.0,4.2,15.0,2023-03-14 18:00:00
0.0,0.0,0.0,4.0,14.8,2023-03-14 19:00:00
0.0,0.0,0.0,3.2,11.9,2023-03-14 20:00:00
0.0,0.0,0.0,3.4,13.7,2023-03-14 21:00:00
0.0,0.0,0.0,3.2,15.5,2023-03-14 22:00:00
0.0,0.0,0.0,2.2,12.0,2023-03-14 23:00:00
0.0,0.0,0.0,2.1,12.6,2023-03-15 00:00:00
0.0,0.0,0.0,2.3,10.6,2023-03-15 01:00:00
0.0,0.0,0.0,1.7,7.8,2023-03-15 02:00:00
0.0,0.0,0.0,1.2,8.3,2023-03-15 03:00:00
0.0,0.0,0.0,1.2,9.4,2023-03-15 04:00:00
0.0,0.0,0.0,1.0,8.7,2023-03-15 05:00:00
0.0,0.0,0.0,1.0,6.3,2023-03-15 06:00:00
48.0,198.8,25.0,1.4,2.2,2023-03-15 07:00:00
189.0,555.4,60.0,3.2,4.7,2023-03-15 08:00:00
342.0,722.8,77.0,4.6,6.2,2023-03-15 09:00:00
470.0,810.3,86.0,5.8,6.0,2023-03-15 10:00:00
531.0,760.7,115.0,6.7,7.3,2023-03-15 11:00:00
596.0,859.5,97.0,7.8,11.2,2023-03-15 12:00:00
585.0,859.1,93.0,8.3,11.8,2023-03-15 13:00:00
468.0,593.7,157.0,8.4,11.5,2023-03-15 14:00:00
338.0,377.4,173.0,8.1,11.8,2023-03-15 15:00:00
217.0,232.0,143.0,7.6,11.7,2023-03-15 16:00:00
99.0,113.1,79.0,6.6,8.8,2023-03-15 17:00:00
13.0,0.0,13.0,4.9,8.3,2023-03-15 18:00:00
0.0,0.0,0.0,4.5,10.0,2023-03-15 19:00:00
0.0,0.0,0.0,4.6,13.0,2023-03-15 20:00:00
0.0,0.0,0.0,4.6,13.4,2023-03-15 21:00:00
0.0,0.0,0.0,4.4,15.3,2023-03-15 22:00:00
0.0,0.0,0.0,4.1,17.0,2023-03-15 23:00:00
0.0,0.0,0.0,4.3,16.2,2023-03-16 00:00:00
0.0,0.0,0.0,5.2,16.5,2023-03-16 01:00:00
0.0,0.0,0.0,5.2,16.8,2023-03-16 02:00:00
0.0,0.0,0.0,5.2,17.1,2023-03-16 03:00:00
0.0,0.0,0.0,5.3,18.2,2023-03-16 04:00:00
0.0,0.0,0.0,4.9,18.6,2023-03-16 05:00:00
0.0,0.0,0.0,4.8,20.9,2023-03-16 06:00:00
14.0,0.0,14.0,5.1,23.0,2023-03-16 07:00:00
29.0,0.0,29.0,5.4,22.5,2023-03-16 08:00:00
52.0,0.0,52.0,5.7,23.1,2023-03-16 09:00:00
65.0,0.0,65.0,6.2,22.6,2023-03-16 10:00:00
377.0,280.4,222.0,9.0,21.7,2023-03-16 11:00:00
272.0,81.9,224.0,10.7,23.5,2023-03-16 12:00:00
353.0,131.5,277.0,11.6,25.2,2023-03-16 13:00:00
453.0,525.5,175.0,12.3,24.9,2023-03-16 14:00:00
384.0,590.1,123.0,12.5,24.2,2023-03-16 15:00:00
271.0,580.6,83.0,12.2,20.9,2023-03-16 16:00:00
113.0,225.7,72.0,11.1,18.4,2023-03-16 17:00:00
19.0,89.9,11.0,9.6,17.1,2023-03-16 18:00:00
0.0,0.0,0.0,9.0,18.6,2023-03-16 19:00:00
0.0,0.0,0.0,9.2,20.6,2023-03-16 20:00:00
0.0,0.0,0.0,8.7,20.8,2023-03-16 21:00:00
0.0,0.0,0.0,8.4,19.7,2023-03-16 22:00:00
0.0,0.0,0.0,8.4,18.9,2023-03-16 23:00:00
0.0,0.0,0.0,8.8,19.2,2023-03-17 00:00:00
0.0,0.0,0.0,8.9,17.7,2023-03-17 01:00:00
0.0,0.0,0.0,8.7,17.7,2023-03-17 02:00:00
0.0,0.0,0.0,8.6,16.3,2023-03-17 03:00:00
0.0,0.0,0.0,8.1,14.4,2023-03-17 04:00:00
0.0,0.0,0.0,8.1,13.0,2023-03-17 05:00:00
0.0,0.0,0.0,7.7,12.4,2023-03-17 06:00:00
42.0,57.4,35.0,7.8,14.4,2023-03-17 07:00:00
151.0,200.4,102.0,9.1,11.5,2023-03-17 08:00:00
305.0,501.7,115.0,10.9,11.9,2023-03-17 09:00:00
290.0,135.9,224.0,11.9,12.6,2023-03-17 10:00:00
439.0,381.4,226.0,13.5,13.5,2023-03-17 11:00:00
213.0,76.0,168.0,15.5,10.8,2023-03-17 12:00:00
380.0,233.1,244.0,15.6,9.7,2023-03-17 13:00:00
310.0,95.5,259.0,15.7,7.2,2023-03-17 14:00:00
189.0,17.9,181.0,15.4,7.1,2023-03-17 15:00:00
210.0,216.0,139.0,15.2,7.8,2023-03-17 16:00:00
83.0,37.5,76.0,13.4,5.4,2023-03-17 17:00:00
10.0,0.0,10.0,12.3,8.1,2023-03-17 18:00:00
0.0,0.0,0.0,12.5,13.0,2023-03-17 19:00:00
0.0,0.0,0.0,13.0,16.8,2023-03-17 20:00:00
0.0,0.0,0.0,11.8,11.2,2023-03-17 21:00:00
0.0,0.0,0.0,10.1,9.4,2023-03-17 22:00:00
0.0,0.0,0.0,9.2,7.6,2023-03-17 23:00:00
0.0,0.0,0.0,10.0,8.0,2023-03-18 00:00:00
0.0,0.0,0.0,8.8,8.2,2023-03-18 01:00:00
0.0,0.0,0.0,8.8,9.1,2023-03-18 02:00:00
0.0,0.0,0.0,8.3,7.3,2023-03-18 03:00:00
0.0,0.0,0.0,8.9,10.8,2023-03-18 04:00:00
0.0,0.0,0.0,9.0,10.8,2023-03-18 05:00:00
0.0,0.0,0.0,8.7,9.4,2023-03-18 06:00:00
50.0,152.0,31.0,9.2,11.2,2023-03-18 07:00:00
191.0,498.8,66.0,10.6,11.0,2023-03-18 08:00:00
321.0,592.6,93.0,12.0,11.0,2023-03-18 09:00:00
455.0,732.2,95.0,13.5,14.8,2023-03-18 10:00:00
464.0,485.7,190.0,14.4,16.3,2023-03-18 11:00:00
325.0,175.8,220.0,14.7,11.5,2023-03-18 12:00:00
451.0,470.4,174.0,15.3,15.8,2023-03-18 13:00:00
208.0,135.3,135.0,13.2,14.0,2023-03-18 14:00:00
369.0,577.1,108.0,13.9,14.8,2023-03-18 15:00:00
263.0,554.8,78.0,13.8,14.1,2023-03-18 16:00:00
120.0,319.1,59.0,13.3,11.5,2023-03-18 17:00:00
19.0,53.4,14.0,11.8,14.1,2023-03-18 18:00:00
0.0,0.0,0.0,11.2,14.1,2023-03-18 19:00:00
0.0,0.0,0.0,10.8,14.1,2023-03-18 20:00:00
0.0,0.0,0.0,10.7,16.6,2023-03-18 21:00:00
0.0,0.0,0.0,10.5,17.2,2023-03-18 22:00:00
0.0,0.0,0.0,10.1,18.3,2023-03-18 23:00:00
0.0,0.0,0.0,9.8,16.0,2023-03-19 00:00:00
0.0,0.0,0.0,9.8,15.8,2023-03-19 01:00:00
0.0,0.0,0.0,10.1,14.3,2023-03-19 02:00:00
0.0,0.0,0.0,9.3,12.5,2023-03-19 03:00:00
0.0,0.0,0.0,8.6,10.8,2023-03-19 04:00:00
0.0,0.0,0.0,8.0,10.1,2023-03-19 05:00:00
1.0,0.0,1.0,7.4,9.3,2023-03-19 06:00:00
53.0,148.4,34.0,8.1,12.6,2023-03-19 07:00:00
124.0,97.4,99.0,8.9,15.1,2023-03-19 08:00:00
128.0,7.7,125.0,9.2,14.6,2023-03-19 09:00:00
168.0,30.2,153.0,9.7,13.0,2023-03-19 10:00:00
212.0,49.1,184.0,10.6,12.2,2023-03-19 11:00:00
275.0,74.7,230.0,11.9,9.4,2023-03-19 12:00:00
336.0,210.4,211.0,12.8,11.0,2023-03-19 13:00:00
339.0,385.7,129.0,12.9,13.5,2023-03-19 14:00:00
326.0,439.6,125.0,12.6,15.3,2023-03-19 15:00:00
194.0,283.8,98.0,11.6,13.4,2023-03-19 16:00:00
100.0,234.9,54.0,10.6,13.2,2023-03-19 17:00:00
16.0,31.2,13.0,9.4,10.5,2023-03-19 18:00:00
0.0,0.0,0.0,8.6,8.8,2023-03-19 19:00:00
0.0,0.0,0.0,7.7,8.3,2023-03-19 20:00:00
0.0,0.0,0.0,7.8,8.7,2023-03-19 21:00:00
0.0,0.0,0.0,7.8,8.7,2023-03-19 22:00:00
0.0,0.0,0.0,7.7,10.5,2023-03-19 23:00:00
0.0,0.0,0.0,7.5,11.5,2023-03-20 00:00:00
0.0,0.0,0.0,7.2,12.5,2023-03-20 01:00:00
0.0,0.0,0.0,6.0,10.9,2023-03-20 02:00:00
0.0,0.0,0.0,5.8,12.8,2023-03-20 03:00:00
0.0,0.0,0.0,5.8,14.5,2023-03-20 04:00:00
0.0,0.0,0.0,5.9,16.6,2023-03-20 05:00:00
0.0,0.0,0.0,6.0,15.9,2023-03-20 06:00:00
14.0,0.0,14.0,6.3,16.1,2023-03-20 07:00:00
45.0,0.0,45.0,6.6,14.4,2023-03-20 08:00:00
41.0,0.0,41.0,6.5,15.9,2023-03-20 09:00:00
67.0,0.0,67.0,7.0,16.0,2023-03-20 10:00:00
100.0,0.0,100.0,7.5,20.8,2023-03-20 11:00:00
97.0,0.0,97.0,8.2,24.5,2023-03-20 12:00:00
84.0,3.3,82.0,8.1,19.8,2023-03-20 13:00:00
53.0,0.0,53.0,8.1,19.7,2023-03-20 14:00:00
53.0,0.0,53.0,8.5,18.7,2023-03-20 15:00:00
33.0,0.0,33.0,8.7,16.7,2023-03-20 16:00:00
18.0,0.0,18.0,9.0,15.3,2023-03-20 17:00:00
5.0,0.0,5.0,9.1,15.2,2023-03-20 18:00:00
0.0,0.0,0.0,9.1,15.5,2023-03-20 19:00:00
0.0,0.0,0.0,9.2,15.8,2023-03-20 20:00:00
0.0,0.0,0.0,9.1,16.3,2023-03-20 21:00:00
0.0,0.0,0.0,9.0,15.9,2023-03-20 22:00:00
0.0,0.0,0.0,8.9,15.0,2023-03-20 23:00:00
0.0,0.0,0.0,9.2,15.9,2023-03-21 00:00:00
0.0,0.0,0.0,9.3,15.2,2023-03-21 01:00:00
0.0,0.0,0.0,9.2,14.6,2023-03-21 02:00:00
0.0,0.0,0.0,9.1,15.1,2023-03-21 03:00:00
0.0,0.0,0.0,9.1,15.5,2023-03-21 04:00:00
0.0,0.0,0.0,8.9,14.0,2023-03-21 05:00:00
0.0,0.0,0.0,8.9,14.2,2023-03-21 06:00:00
8.0,0.0,8.0,9.1,16.4,2023-03-21 07:00:00
76.0,3.7,75.0,9.4,15.0,2023-03-21 08:00:00
59.0,7.5,56.0,9.4,16.6,2023-03-21 09:00:00
284.0,84.5,241.0,11.4,21.1,2023-03-21 10:00:00
254.0,44.7,228.0,11.9,26.9,2023-03-21 11:00:00
170.0,0.0,170.0,12.4,24.7,2023-03-21 12:00:00
242.0,13.2,234.0,12.5,21.5,2023-03-21 13:00:00
152.0,14.4,144.0,12.3,22.2,2023-03-21 14:00:00
118.0,19.3,109.0,12.4,20.2,2023-03-21 15:00:00
58.0,2.9,57.0,12.2,19.1,2023-03-21 16:00:00
53.0,14.6,50.0,11.7,19.2,2023-03-21 17:00:00
12.0,9.9,11.0,11.5,18.6,2023-03-21 18:00:00
0.0,0.0,0.0,10.2,16.5,2023-03-21 19:00:00
0.0,0.0,0.0,9.8,16.2,2023-03-21 20:00:00
0.0,0.0,0.0,9.8,18.4,2023-03-21 21:00:00
0.0,0.0,0.0,9.4,20.0,2023-03-21 22:00:00
0.0,0.0,0.0,9.0,20.5,2023-03-21 23:00:00
0.0,0.0,0.0,9.4,21.2,2023-03-22 00:00:00
0.0,0.0,0.0,9.3,19.5,2023-03-22 01:00:00
0.0,0.0,0.0,9.2,19.4,2023-03-22 02:00:00
0.0,0.0,0.0,9.2,20.7,2023-03-22 03:00:00
0.0,0.0,0.0,9.9,22.3,2023-03-22 04:00:00
0.0,0.0,0.0,9.8,23.3,2023-03-22 05:00:00
1.0,0.0,1.0,9.6,24.2,2023-03-22 06:00:00
33.0,0.0,33.0,9.7,25.4,2023-03-22 07:00:00
137.0,47.3,124.0,10.0,25.3,2023-03-22 08:00:00
81.0,0.0,81.0,9.6,26.6,2023-03-22 09:00:00
67.0,0.0,67.0,9.4,27.1,2023-03-22 10:00:00
92.0,0.0,92.0,9.4,26.6,2023-03-22 11:00:00
139.0,1.6,138.0,12.1,35.7,2023-03-22 12:00:00
93.0,0.0,93.0,11.2,27.7,2023-03-22 13:00:00
107.0,0.0,107.0,11.2,27.7,2023-03-22 14:00:00
59.0,0.0,59.0,11.0,25.3,2023-03-22 15:00:00
31.0,5.7,29.0,11.0,24.9,2023-03-22 16:00:00
26.0,0.0,26.0,11.1,24.4,2023-03-22 17:00:00
5.0,0.0,5.0,11.2,24.3,2023-03-22 18:00:00
0.0,0.0,0.0,11.3,24.7,2023-03-22 19:00:00
0.0,0.0,0.0,11.3,24.5,2023-03-22 20:00:00
0.0,0.0,0.0,11.1,23.5,2023-03-22 21:00:00
0.0,0.0,0.0,11.4,27.4,2023-03-22 22:00:00
0.0,0.0,0.0,11.5,26.9,2023-03-22 23:00:00
0.0,0.0,0.0,11.1,21.7,2023-03-23 00:00:00
0.0,0.0,0.0,11.4,26.2,2023-03-23 01:00:00
0.0,0.0,0.0,10.9,25.1,2023-03-23 02:00:00
0.0,0.0,0.0,11.1,25.5,2023-03-23 03:00:00
0.0,0.0,0.0,10.5,26.5,2023-03-23 04:00:00
0.0,0.0,0.0,10.7,28.3,2023-03-23 05:00:00
2.0,0.0,2.0,9.9,25.1,2023-03-23 06:00:00
20.0,0.0,20.0,10.0,24.0,2023-03-23 07:00:00
80.0,35.6,70.0,10.5,22.7,2023-03-23 08:00:00
328.0,511.4,116.0,11.8,26.1,2023-03-23 09:00:00
449.0,622.2,125.0,13.0,25.0,2023-03-23 10:00:00
479.0,492.9,187.0,12.6,24.7,2023-03-23 11:00:00
455.0,373.1,222.0,12.9,24.0,2023-03-23 12:00:00
560.0,705.6,126.0,14.3,25.2,2023-03-23 13:00:00
532.0,756.2,105.0,13.7,30.0,2023-03-23 14:00:00
277.0,354.5,108.0,13.6,22.1,2023-03-23 15:00:00
243.0,428.2,90.0,13.7,23.0,2023-03-23 16:00:00
98.0,107.2,75.0,12.8,22.9,2023-03-23 17:00:00
13.0,9.5,12.0,12.3,21.1,2023-03-23 18:00:00
0.0,0.0,0.0,12.0,20.4,2023-03-23 19:00:00
0.0,0.0,0.0,11.8,24.2,2023-03-23 20:00:00
0.0,0.0,0.0,11.6,24.3,2023-03-23 21:00:00
0.0,0.0,0.0,11.6,25.9,2023-03-23 22:00:00
0.0,0.0,0.0,11.4,23.1,2023-03-23 23:00:00
0.0,0.0,0.0,11.7,28.8,2023-03-24 00:00:00
0.0,0.0,0.0,12.0,31.1,2023-03-24 01:00:00
0.0,0.0,0.0,12.4,34.8,2023-03-24 02:00:00
0.0,0.0,0.0,11.3,32.0,2023-03-24 03:00:00
0.0,0.0,0.0,9.9,27.2,2023-03-24 04:00:00
0.0,0.0,0.0,9.0,26.7,2023-03-24 05:00:00
4.0,15.6,3.0,8.8,26.7,2023-03-24 06:00:00
43.0,0.0,43.0,9.6,28.6,2023-03-24 07:00:00
125.0,94.0,98.0,10.0,28.8,2023-03-24 08:00:00
324.0,537.4,98.0,10.9,28.2,2023-03-24 09:00:00
348.0,341.8,168.0,11.6,28.8,2023-03-24 10:00:00
381.0,302.7,200.0,11.7,26.7,2023-03-24 11:00:00
427.0,314.3,229.0,11.0,25.1,2023-03-24 12:00:00
455.0,433.7,186.0,12.6,25.5,2023-03-24 13:00:00
340.0,191.3,231.0,12.3,23.8,2023-03-24 14:00:00
326.0,319.8,172.0,11.9,24.1,2023-03-24 15:00:00
263.0,433.7,106.0,11.7,23.9,2023-03-24 16:00:00
133.0,337.6,59.0,11.1,21.9,2023-03-24 17:00:00
34.0,139.3,19.0,10.5,22.4,2023-03-24 18:00:00
0.0,0.0,0.0,10.1,23.7,2023-03-24 19:00:00
0.0,0.0,0.0,9.8,25.5,2023-03-24 20:00:00
0.0,0.0,0.0,9.4,25.5,2023-03-24 21:00:00
0.0,0.0,0.0,9.2,27.3,2023-03-24 22:00:00
0.0,0.0,0.0,9.2,29.3,2023-03-24 23:00:00
0.0,0.0,0.0,8.2,29.2,2023-03-25 00:00:00
0.0,0.0,0.0,8.5,29.3,2023-03-25 01:00:00
0.0,0.0,0.0,8.1,28.8,2023-03-25 02:00:00
0.0,0.0,0.0,7.7,28.5,2023-03-25 03:00:00
0.0,0.0,0.0,7.9,29.3,2023-03-25 04:00:00
0.0,0.0,0.0,7.8,29.1,2023-03-25 05:00:00
3.0,0.0,3.0,7.4,31.7,2023-03-25 06:00:00
54.0,75.0,43.0,7.9,27.9,2023-03-25 07:00:00
177.0,272.8,97.0,8.7,28.3,2023-03-25 08:00:00
182.0,126.6,128.0,9.4,28.4,2023-03-25 09:00:00
206.0,90.2,158.0,9.9,33.8,2023-03-25 10:00:00
338.0,228.6,200.0,10.3,39.3,2023-03-25 11:00:00
407.0,398.2,154.0,11.3,37.2,2023-03-25 12:00:00
535.0,618.7,148.0,11.4,38.9,2023-03-25 13:00:00
437.0,494.2,153.0,11.2,36.0,2023-03-25 14:00:00
411.0,563.3,137.0,10.7,37.6,2023-03-25 15:00:00
249.0,387.2,107.0,10.1,32.8,2023-03-25 16:00:00
122.0,227.9,71.0,9.2,24.5,2023-03-25 17:00:00
31.0,109.1,19.0,8.7,24.6,2023-03-25 18:00:00
0.0,0.0,0.0,7.9,17.8,2023-03-25 19:00:00
0.0,0.0,0.0,7.3,13.7,2023-03-25 20:00:00
0.0,0.0,0.0,6.8,12.4,2023-03-25 21:00:00
0.0,0.0,0.0,6.6,12.4,2023-03-25 22:00:00
0.0,0.0,0.0,6.5,12.9,2023-03-25 23:00:00
0.0,0.0,0.0,6.6,14.2,2023-03-26 00:00:00
0.0,0.0,0.0,6.7,9.2,2023-03-26 01:00:00
0.0,0.0,0.0,4.9,6.7,2023-03-26 02:00:00
0.0,0.0,0.0,4.1,8.7,2023-03-26 03:00:00
0.0,0.0,0.0,3.8,8.0,2023-03-26 04:00:00
0.0,0.0,0.0,3.8,7.8,2023-03-26 05:00:00
3.0,0.0,3.0,5.4,5.6,2023-03-26 06:00:00
34.0,0.0,34.0,6.3,8.3,2023-03-26 07:00:00
108.0,26.7,100.0,7.2,9.0,2023-03-26 08:00:00
67.0,0.0,67.0,7.1,12.6,2023-03-26 09:00:00
86.0,0.0,86.0,7.4,15.0,2023-03-26 10:00:00
92.0,0.0,92.0,7.6,14.8,2023-03-26 11:00:00
114.0,0.0,114.0,8.3,19.5,2023-03-26 12:00:00
174.0,17.4,163.0,8.5,21.7,2023-03-26 13:00:00
301.0,105.2,240.0,8.9,22.2,2023-03-26 14:00:00
228.0,71.3,193.0,8.4,23.7,2023-03-26 15:00:00
125.0,21.5,117.0,7.5,24.4,2023-03-26 16:00:00
70.0,4.4,69.0,7.1,20.4,2023-03-26 17:00:00
16.0,8.9,15.0,6.9,20.6,2023-03-26 18:00:00
0.0,0.0,0.0,6.5,21.1,2023-03-26 19:00:00
0.0,0.0,0.0,6.0,19.3,2023-03-26 20:00:00
0.0,0.0,0.0,5.2,14.9,2023-03-26 21:00:00
0.0,0.0,0.0,5.5,13.4,2023-03-26 22:00:00
0.0,0.0,0.0,5.0,14.5,2023-03-26 23:00:00
0.0,0.0,0.0,4.2,15.0,2023-03-27 00:00:00
0.0,0.0,0.0,3.3,10.4,2023-03-27 01:00:00
0.0,0.0,0.0,3.0,10.9,2023-03-27 02:00:00
0.0,0.0,0.0,3.4,13.1,2023-03-27 03:00:00
0.0,0.0,0.0,2.8,12.3,2023-03-27 04:00:00
0.0,0.0,0.0,2.8,14.5,2023-03-27 05:00:00
8.0,27.2,6.0,2.7,13.5,2023-03-27 06:00:00
101.0,357.0,46.0,4.1,16.4,2023-03-27 07:00:00
257.0,605.6,72.0,5.3,22.6,2023-03-27 08:00:00
357.0,577.0,104.0,6.0,22.4,2023-03-27 09:00:00
485.0,638.0,138.0,6.8,23.3,2023-03-27 10:00:00
560.0,655.6,157.0,7.0,23.2,2023-03-27 11:00:00
650.0,809.6,127.0,6.4,21.7,2023-03-27 12:00:00
585.0,689.0,147.0,7.1,22.1,2023-03-27 13:00:00
496.0,578.3,158.0,6.8,22.2,2023-03-27 14:00:00
448.0,663.4,119.0,6.6,23.2,2023-03-27 15:00:00
308.0,585.1,88.0,6.1,23.3,2023-03-27 16:00:00
176.0,489.3,62.0,5.5,18.1,2023-03-27 17:00:00
44.0,183.3,23.0,4.4,14.8,2023-03-27 18:00:00
0.0,0.0,0.0,3.5,12.7,2023-03-27 19:00:00
0.0,0.0,0.0,2.8,10.2,2023-03-27 20:00:00
0.0,0.0,0.0,2.2,8.4,2023-03-27 21:00:00
0.0,0.0,0.0,1.6,7.1,2023-03-27 22:00:00
0.0,0.0,0.0,1.7,6.2,2023-03-27 23:00:00
0.0,0.0,0.0,0.9,6.6,2023-03-28 00:00:00
0.0,0.0,0.0,0.4,6.4,2023-03-28 01:00:00
0.0,0.0,0.0,0.1,6.8,2023-03-28 02:00:00
0.0,0.0,0.0,0.1,8.0,2023-03-28 03:00:00
0.0,0.0,0.0,-0.1,7.4,2023-03-28 04:00:00
0.0,0.0,0.0,-0.7,7.9,2023-03-28 05:00:00
10.0,26.1,8.0,-0.3,10.2,2023-03-28 06:00:00
97.0,212.2,63.0,1.8,11.5,2023-03-28 07:00:00
206.0,211.8,140.0,3.6,10.7,2023-03-28 08:00:00
248.0,101.3,203.0,5.0,12.0,2023-03-28 09:00:00
351.0,149.2,269.0,6.0,15.5,2023-03-28 10:00:00
399.0,146.7,308.0,6.5,18.0,2023-03-28 11:00:00
418.0,141.3,326.0,7.1,19.2,2023-03-28 12:00:00
410.0,173.2,299.0,7.7,18.4,2023-03-28 13:00:00
196.0,15.3,187.0,7.5,17.8,2023-03-28 14:00:00
186.0,41.9,165.0,7.8,16.8,2023-03-28 15:00:00
110.0,2.6,109.0,8.1,15.9,2023-03-28 16:00:00
31.0,0.0,31.0,7.4,16.2,2023-03-28 17:00:00
8.0,0.0,8.0,6.6,17.4,2023-03-28 18:00:00
0.0,0.0,0.0,6.2,17.1,2023-03-28 19:00:00
0.0,0.0,0.0,5.8,16.7,2023-03-28 20:00:00
0.0,0.0,0.0,5.3,15.9,2023-03-28 21:00:00
0.0,0.0,0.0,5.2,17.3,2023-03-28 22:00:00
0.0,0.0,0.0,5.3,16.6,2023-03-28 23:00:00
0.0,0.0,0.0,5.3,15.8,2023-03-29 00:00:00
0.0,0.0,0.0,5.8,15.8,2023-03-29 01:00:00
0.0,0.0,0.0,6.1,14.5,2023-03-29 02:00:00
0.0,0.0,0.0,6.4,13.5,2023-03-29 03:00:00
0.0,0.0,0.0,6.6,13.9,2023-03-29 04:00:00
0.0,0.0,0.0,6.3,12.8,2023-03-29 05:00:00
5.0,0.0,5.0,6.6,12.1,2023-03-29 06:00:00
27.0,0.0,27.0,7.2,12.2,2023-03-29 07:00:00
68.0,0.0,68.0,8.4,13.8,2023-03-29 08:00:00
117.0,0.0,117.0,9.8,15.1,2023-03-29 09:00:00
244.0,93.6,192.0,11.2,20.4,2023-03-29 10:00:00
176.0,4.8,173.0,11.5,16.3,2023-03-29 11:00:00
271.0,62.5,230.0,11.3,16.1,2023-03-29 12:00:00
200.0,17.0,189.0,12.0,18.7,2023-03-29 13:00:00
158.0,0.0,158.0,12.5,16.1,2023-03-29 14:00:00
248.0,55.4,220.0,13.5,19.8,2023-03-29 15:00:00
129.0,31.1,117.0,12.9,14.0,2023-03-29 16:00:00
73.0,8.3,71.0,13.0,15.1,2023-03-29 17:00:00
26.0,0.0,26.0,12.6,14.2,2023-03-29 18:00:00
0.0,0.0,0.0,12.2,13.7,2023-03-29 19:00:00
0.0,0.0,0.0,12.3,14.1,2023-03-29 20:00:00
0.0,0.0,0.0,12.0,18.0,2023-03-29 21:00:00
0.0,0.0,0.0,11.5,16.5,2023-03-29 22:00:00
0.0,0.0,0.0,12.1,19.5,2023-03-29 23:00:00
0.0,0.0,0.0,14.0,22.9,2023-03-30 00:00:00
0.0,0.0,0.0,13.4,20.6,2023-03-30 01:00:00
0.0,0.0,0.0,13.4,21.4,2023-03-30 02:00:00
0.0,0.0,0.0,12.9,22.7,2023-03-30 03:00:00
0.0,0.0,0.0,12.3,23.8,2023-03-30 04:00:00
0.0,0.0,0.0,11.7,24.8,2023-03-30 05:00:00
12.0,36.2,9.0,11.4,26.9,2023-03-30 06:00:00
89.0,179.6,58.0,11.8,29.3,2023-03-30 07:00:00
120.0,0.0,120.0,11.6,33.0,2023-03-30 08:00:00
197.0,76.7,162.0,11.9,31.9,2023-03-30 09:00:00
336.0,189.0,230.0,12.5,34.7,2023-03-30 10:00:00
408.0,377.1,170.0,12.9,31.5,2023-03-30 11:00:00
387.0,258.4,216.0,13.1,32.4,2023-03-30 12:00:00
471.0,442.6,183.0,13.2,31.9,2023-03-30 13:00:00
422.0,450.8,152.0,13.9,29.9,2023-03-30 14:00:00
